system mqm_avg_score seg_id
eTranslation.737 -1.666667 430
eTranslation.737 -8.000000 431
eTranslation.737 -0.066667 432
eTranslation.737 -1.000000 433
eTranslation.737 -1.666667 434
eTranslation.737 -3.700000 435
eTranslation.737 -3.000000 436
eTranslation.737 -2.000000 437
eTranslation.737 -5.033333 438
eTranslation.737 -7.333333 439
eTranslation.737 -0.666667 440
eTranslation.737 -3.066667 441
eTranslation.737 -1.800000 442
eTranslation.737 -2.000000 443
eTranslation.737 -0.000000 444
eTranslation.737 -0.000000 445
eTranslation.737 -1.333333 446
eTranslation.737 -0.000000 447
eTranslation.737 -1.333333 448
eTranslation.737 -0.000000 449
eTranslation.737 -1.333333 450
eTranslation.737 -0.333333 451
eTranslation.737 -1.000000 452
eTranslation.737 -1.333333 453
eTranslation.737 -2.333333 454
eTranslation.737 -2.333333 455
eTranslation.737 -1.366667 456
eTranslation.737 -0.000000 457
eTranslation.737 -0.333333 458
eTranslation.737 -2.000000 459
eTranslation.737 -1.366667 460
eTranslation.737 -3.666667 461
eTranslation.737 -2.666667 462
eTranslation.737 -3.666667 463
eTranslation.737 -0.333333 464
eTranslation.737 -0.333333 465
eTranslation.737 -0.333333 466
eTranslation.737 -0.000000 467
eTranslation.737 -2.666667 468
eTranslation.737 -0.666667 469
eTranslation.737 -4.666667 470
eTranslation.737 -4.366667 471
eTranslation.737 -4.400000 472
eTranslation.737 -6.700000 473
eTranslation.737 -6.700000 474
eTranslation.737 -1.366667 475
eTranslation.737 -1.000000 476
eTranslation.737 -9.333333 477
eTranslation.737 -4.666667 478
eTranslation.737 -3.000000 479
eTranslation.737 -2.000000 480
eTranslation.737 -1.333333 481
eTranslation.737 -13.666667 482
eTranslation.737 -1.666667 483
eTranslation.737 -0.000000 484
eTranslation.737 -1.700000 485
eTranslation.737 -0.666667 486
eTranslation.737 -2.333333 487
eTranslation.737 -2.333333 488
eTranslation.737 -0.666667 489
eTranslation.737 -5.333333 490
eTranslation.737 -3.000000 491
eTranslation.737 -1.333333 492
eTranslation.737 -0.000000 493
eTranslation.737 -0.333333 494
eTranslation.737 -0.333333 495
eTranslation.737 -1.000000 496
eTranslation.737 -0.066667 497
eTranslation.737 -2.000000 498
eTranslation.737 -0.333333 499
eTranslation.737 -4.333333 500
eTranslation.737 -0.333333 501
eTranslation.737 -0.333333 502
eTranslation.737 -0.666667 503
eTranslation.737 -2.333333 504
eTranslation.737 -0.333333 505
eTranslation.737 -0.733333 506
eTranslation.737 -0.000000 507
eTranslation.737 -6.366667 508
eTranslation.737 -2.000000 509
eTranslation.737 -1.666667 510
eTranslation.737 -2.333333 511
eTranslation.737 -4.000000 512
eTranslation.737 -4.200000 513
eTranslation.737 -0.666667 514
eTranslation.737 -1.000000 515
eTranslation.737 -9.666667 516
eTranslation.737 -2.000000 517
eTranslation.737 -0.333333 518
eTranslation.737 -2.000000 519
eTranslation.737 -1.000000 520
eTranslation.737 -5.666667 521
eTranslation.737 -5.400000 522
eTranslation.737 -3.333333 523
eTranslation.737 -10.333333 524
eTranslation.737 -6.333333 525
eTranslation.737 -1.000000 526
eTranslation.737 -1.000000 527
eTranslation.737 -0.333333 528
eTranslation.737 -0.333333 529
eTranslation.737 -0.666667 530
eTranslation.737 -2.333333 531
eTranslation.737 -0.000000 532
eTranslation.737 -0.333333 533
eTranslation.737 -2.333333 534
eTranslation.737 -1.033333 535
eTranslation.737 -8.333333 536
eTranslation.737 -2.700000 537
eTranslation.737 -0.000000 538
eTranslation.737 -0.000000 539
eTranslation.737 -0.666667 540
eTranslation.737 -3.666667 541
eTranslation.737 -3.000000 542
eTranslation.737 -1.666667 543
eTranslation.737 -2.000000 544
eTranslation.737 -0.000000 545
eTranslation.737 -1.666667 546
eTranslation.737 -0.000000 547
eTranslation.737 -4.333333 548
eTranslation.737 -3.666667 549
eTranslation.737 -4.000000 550
eTranslation.737 -2.666667 551
eTranslation.737 -3.166667 552
eTranslation.737 -3.333333 553
eTranslation.737 -2.700000 554
eTranslation.737 -3.333333 555
eTranslation.737 -5.666667 556
eTranslation.737 -5.333333 557
eTranslation.737 -2.333333 558
eTranslation.737 -1.333333 559
eTranslation.737 -6.666667 560
eTranslation.737 -2.666667 561
eTranslation.737 -2.666667 562
eTranslation.737 -3.000000 563
eTranslation.737 -1.666667 564
eTranslation.737 -0.666667 565
eTranslation.737 -0.333333 566
eTranslation.737 -5.000000 567
eTranslation.737 -2.333333 568
eTranslation.737 -5.666667 569
eTranslation.737 -5.000000 570
eTranslation.737 -0.000000 571
eTranslation.737 -8.333333 572
eTranslation.737 -5.333333 573
eTranslation.737 -0.333333 574
eTranslation.737 -6.000000 575
eTranslation.737 -6.000000 576
eTranslation.737 -6.666667 577
eTranslation.737 -2.333333 578
eTranslation.737 -3.666667 579
eTranslation.737 -10.000000 580
eTranslation.737 -0.333333 581
eTranslation.737 -5.000000 582
eTranslation.737 -8.033333 583
eTranslation.737 -0.000000 584
eTranslation.737 -1.333333 585
eTranslation.737 -2.666667 586
eTranslation.737 -1.333333 587
eTranslation.737 -0.000000 588
eTranslation.737 -0.000000 589
eTranslation.737 -1.333333 590
eTranslation.737 -0.333333 591
eTranslation.737 -0.666667 592
eTranslation.737 -0.333333 593
eTranslation.737 -1.666667 594
eTranslation.737 -5.666667 595
eTranslation.737 -0.333333 596
eTranslation.737 -0.000000 597
eTranslation.737 -5.666667 598
eTranslation.737 -3.333333 599
eTranslation.737 -1.000000 600
eTranslation.737 -1.333333 601
eTranslation.737 -0.333333 602
eTranslation.737 -0.000000 603
eTranslation.737 -0.333333 604
eTranslation.737 -0.666667 605
eTranslation.737 -0.666667 606
eTranslation.737 -0.333333 607
eTranslation.737 -0.366667 608
eTranslation.737 -0.700000 609
eTranslation.737 -0.000000 610
eTranslation.737 -0.000000 611
eTranslation.737 -0.333333 612
eTranslation.737 -0.000000 613
eTranslation.737 -0.333333 614
eTranslation.737 -0.333333 615
eTranslation.737 -1.000000 616
eTranslation.737 -1.000000 617
eTranslation.737 -4.000000 618
eTranslation.737 -1.666667 619
eTranslation.737 -1.333333 620
eTranslation.737 -4.000000 621
eTranslation.737 -0.666667 622
eTranslation.737 -3.666667 623
eTranslation.737 -0.366667 624
eTranslation.737 -1.333333 625
eTranslation.737 -2.666667 626
eTranslation.737 -1.000000 627
eTranslation.737 -3.333333 628
eTranslation.737 -0.333333 629
eTranslation.737 -1.000000 630
eTranslation.737 -1.000000 631
eTranslation.737 -5.666667 632
eTranslation.737 -1.666667 633
eTranslation.737 -2.333333 634
eTranslation.737 -5.333333 635
eTranslation.737 -5.000000 636
eTranslation.737 -0.433333 637
eTranslation.737 -0.333333 638
eTranslation.737 -0.666667 639
eTranslation.737 -1.333333 640
eTranslation.737 -2.000000 641
eTranslation.737 -2.333333 642
eTranslation.737 -5.333333 643
eTranslation.737 -0.000000 644
eTranslation.737 -1.000000 645
eTranslation.737 -2.666667 646
eTranslation.737 -2.466667 647
eTranslation.737 -0.000000 648
eTranslation.737 -1.333333 649
eTranslation.737 -6.666667 650
eTranslation.737 -0.333333 651
eTranslation.737 -2.333333 652
eTranslation.737 -5.333333 653
eTranslation.737 -7.666667 654
eTranslation.737 -1.666667 655
eTranslation.737 -1.333333 656
eTranslation.737 -2.000000 657
eTranslation.737 -13.666667 658
eTranslation.737 -6.333333 659
eTranslation.737 -7.333333 660
eTranslation.737 -3.700000 661
eTranslation.737 -3.033333 662
eTranslation.737 -2.666667 663
eTranslation.737 -1.800000 664
eTranslation.737 -7.066667 665
eTranslation.737 -1.366667 666
eTranslation.737 -3.666667 667
eTranslation.737 -3.866667 668
eTranslation.737 -7.033333 669
eTranslation.737 -1.666667 670
eTranslation.737 -0.000000 671
eTranslation.737 -1.333333 672
eTranslation.737 -2.000000 673
eTranslation.737 -1.333333 674
eTranslation.737 -0.700000 675
eTranslation.737 -1.000000 676
eTranslation.737 -4.333333 677
eTranslation.737 -1.000000 678
eTranslation.737 -0.666667 679
eTranslation.737 -0.666667 680
eTranslation.737 -2.666667 681
eTranslation.737 -0.333333 682
eTranslation.737 -0.000000 683
eTranslation.737 -1.000000 684
eTranslation.737 -0.000000 685
eTranslation.737 -1.666667 686
eTranslation.737 -1.666667 687
eTranslation.737 -0.333333 688
eTranslation.737 -1.000000 689
eTranslation.737 -1.366667 690
eTranslation.737 -2.666667 691
eTranslation.737 -2.666667 692
eTranslation.737 -3.666667 693
eTranslation.737 -0.333333 694
eTranslation.737 -1.333333 695
eTranslation.737 -1.666667 696
eTranslation.737 -1.700000 697
eTranslation.737 -1.666667 698
eTranslation.737 -3.333333 699
eTranslation.737 -2.333333 700
eTranslation.737 -3.666667 701
eTranslation.737 -3.333333 702
eTranslation.737 -3.333333 703
eTranslation.737 -2.666667 704
eTranslation.737 -6.000000 705
eTranslation.737 -5.800000 706
eTranslation.737 -3.733333 707
eTranslation.737 -0.666667 708
eTranslation.737 -3.666667 709
eTranslation.737 -9.333333 710
eTranslation.737 -9.000000 711
eTranslation.737 -0.666667 712
eTranslation.737 -0.000000 713
eTranslation.737 -2.333333 714
eTranslation.737 -0.000000 715
eTranslation.737 -3.333333 716
eTranslation.737 -0.333333 717
eTranslation.737 -0.666667 718
eTranslation.737 -1.333333 719
eTranslation.737 -2.366667 720
eTranslation.737 -3.333333 721
eTranslation.737 -3.333333 722
eTranslation.737 -0.333333 723
eTranslation.737 -1.000000 724
eTranslation.737 -1.000000 725
eTranslation.737 -0.000000 726
eTranslation.737 -0.000000 727
eTranslation.737 -1.333333 728
eTranslation.737 -2.333333 729
eTranslation.737 -2.000000 730
eTranslation.737 -4.000000 731
eTranslation.737 -1.333333 732
eTranslation.737 -1.000000 733
eTranslation.737 -0.666667 734
eTranslation.737 -0.666667 735
eTranslation.737 -5.000000 736
eTranslation.737 -2.666667 737
eTranslation.737 -2.000000 738
eTranslation.737 -0.133333 739
eTranslation.737 -0.333333 740
eTranslation.737 -1.000000 741
eTranslation.737 -4.000000 742
eTranslation.737 -0.366667 743
eTranslation.737 -1.333333 744
eTranslation.737 -1.033333 745
eTranslation.737 -0.766667 746
eTranslation.737 -0.333333 747
eTranslation.737 -4.333333 748
eTranslation.737 -0.000000 749
eTranslation.737 -1.666667 750
eTranslation.737 -2.666667 751
eTranslation.737 -1.000000 752
eTranslation.737 -1.966667 753
eTranslation.737 -5.333333 754
eTranslation.737 -4.666667 755
eTranslation.737 -6.000000 756
eTranslation.737 -5.333333 757
eTranslation.737 -1.333333 758
eTranslation.737 -0.000000 759
eTranslation.737 -0.333333 760
eTranslation.737 -1.000000 761
eTranslation.737 -0.333333 762
eTranslation.737 -1.333333 763
eTranslation.737 -4.666667 764
eTranslation.737 -7.000000 765
eTranslation.737 -0.000000 766
eTranslation.737 -0.666667 767
eTranslation.737 -0.333333 768
eTranslation.737 -3.666667 769
eTranslation.737 -0.666667 770
eTranslation.737 -0.333333 771
eTranslation.737 -0.333333 772
eTranslation.737 -3.100000 773
eTranslation.737 -0.666667 774
eTranslation.737 -1.000000 775
eTranslation.737 -1.666667 776
eTranslation.737 -0.000000 777
eTranslation.737 -3.000000 778
eTranslation.737 -1.333333 779
eTranslation.737 -0.733333 780
eTranslation.737 -0.666667 781
eTranslation.737 -1.000000 782
eTranslation.737 -4.000000 783
eTranslation.737 -0.000000 784
eTranslation.737 -0.333333 785
eTranslation.737 -0.666667 786
eTranslation.737 -3.666667 787
eTranslation.737 -17.333333 788
eTranslation.737 -0.666667 789
eTranslation.737 -9.000000 790
eTranslation.737 -3.333333 791
eTranslation.737 -0.666667 792
eTranslation.737 -3.000000 793
eTranslation.737 -1.333333 794
eTranslation.737 -0.000000 795
eTranslation.737 -10.666667 796
eTranslation.737 -0.666667 797
eTranslation.737 -0.666667 798
eTranslation.737 -0.000000 799
eTranslation.737 -0.700000 800
eTranslation.737 -0.333333 801
eTranslation.737 -2.333333 802
eTranslation.737 -1.666667 803
eTranslation.737 -4.366667 804
eTranslation.737 -0.666667 805
eTranslation.737 -1.000000 806
eTranslation.737 -1.000000 807
eTranslation.737 -2.333333 808
eTranslation.737 -1.333333 809
eTranslation.737 -1.000000 810
eTranslation.737 -4.000000 811
eTranslation.737 -3.000000 812
eTranslation.737 -1.000000 813
eTranslation.737 -2.333333 814
eTranslation.737 -3.666667 815
eTranslation.737 -1.666667 816
eTranslation.737 -1.333333 817
eTranslation.737 -4.000000 818
eTranslation.737 -1.666667 819
eTranslation.737 -8.000000 820
eTranslation.737 -1.333333 821
eTranslation.737 -1.333333 822
eTranslation.737 -3.100000 823
eTranslation.737 -1.666667 824
eTranslation.737 -1.000000 825
eTranslation.737 -0.700000 826
eTranslation.737 -2.666667 827
eTranslation.737 -3.666667 828
eTranslation.737 -1.666667 829
eTranslation.737 -2.700000 830
eTranslation.737 -1.333333 831
eTranslation.737 -5.333333 832
eTranslation.737 -0.000000 833
eTranslation.737 -1.033333 834
eTranslation.737 -2.333333 835
eTranslation.737 -4.333333 836
eTranslation.737 -2.000000 837
eTranslation.737 -10.000000 838
eTranslation.737 -1.000000 839
eTranslation.737 -4.666667 840
eTranslation.737 -1.000000 841
eTranslation.737 -3.333333 842
eTranslation.737 -1.000000 843
eTranslation.737 -1.333333 844
eTranslation.737 -0.000000 845
eTranslation.737 -1.000000 846
eTranslation.737 -5.000000 847
eTranslation.737 -0.000000 848
eTranslation.737 -0.000000 849
eTranslation.737 -2.000000 850
eTranslation.737 -1.666667 851
eTranslation.737 -0.666667 852
eTranslation.737 -3.200000 853
eTranslation.737 -0.000000 854
eTranslation.737 -0.666667 855
eTranslation.737 -0.666667 856
eTranslation.737 -0.000000 857
eTranslation.737 -4.666667 858
eTranslation.737 -0.666667 859
eTranslation.737 -1.033333 860
eTranslation.737 -1.000000 861
eTranslation.737 -0.000000 862
eTranslation.737 -1.033333 863
eTranslation.737 -1.000000 864
eTranslation.737 -0.000000 865
eTranslation.737 -0.000000 866
eTranslation.737 -0.333333 867
eTranslation.737 -12.000000 868
eTranslation.737 -5.333333 869
eTranslation.737 -1.000000 870
eTranslation.737 -0.333333 871
eTranslation.737 -0.333333 872
eTranslation.737 -2.700000 873
